,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Engine,Power,Seats,Price,Manufacturer,Price_km
5153,Audi Q3 2.0 TDI,Mumbai,2013,60000,Diesel,Automatic,First,1968.0,174.33,5.0,22.0,Audi,980.4509
1525,Ford EcoSport 1.5 Diesel Titanium Plus,Chennai,2016,29200,Diesel,Manual,First,1498.0,98.96,5.0,7.7,Ford,1433.59
2365,Toyota Corolla H5,Delhi,2006,79000,Petrol,Manual,Second,1794.0,125.0,5.0,1.67,Toyota,933.0419999999999
3052,Hyundai Xcent 1.2 CRDi S,Mumbai,2016,50000,Diesel,Manual,First,1186.0,73.97,5.0,3.5,Hyundai,1583.1819999999998
4005,Honda City i VTEC VX Option,Kolkata,2014,37000,Petrol,Manual,First,1497.0,117.3,5.0,6.45,Honda,1211.562
2340,Hyundai Verna 1.6 SX CRDI (O) AT,Jaipur,2014,97000,Diesel,Automatic,First,1582.0,126.32,5.0,8.0,Hyundai,1391.2056
374,Mercedes-Benz GLA Class 200 CDI,Chennai,2015,38000,Diesel,Automatic,First,2143.0,136.0,5.0,20.0,Mercedes-Benz,1115.7069999999999
4382,Mercedes-Benz New C-Class 220 CDI MT,Chennai,2015,26000,Diesel,Manual,First,2148.0,170.0,5.0,26.0,Mercedes-Benz,984.814
5163,Maruti Swift VDI BSIV,Hyderabad,2014,89000,Diesel,Manual,First,1248.0,74.0,5.0,5.85,Maruti,1570.716
939,Jaguar XF Diesel,Kolkata,2012,43510,Diesel,Automatic,First,2993.0,270.9,5.0,20.5,Jaguar,918.7442
5760,Hyundai i10 Sportz 1.1L,Pune,2013,84000,Petrol,Manual,First,1086.0,68.05,5.0,2.95,Hyundai,1379.3702999999998
2147,Maruti Ciaz AT ZXi,Mumbai,2014,46738,Petrol,Automatic,First,1373.0,91.1,5.0,6.1,Maruti,1331.3256
3591,Maruti Ertiga VDI,Delhi,2014,54569,Diesel,Manual,First,1248.0,88.76,7.0,5.99,Maruti,1294.5941
5457,Maruti Wagon R LX BSII,Chennai,2006,40000,Petrol,Manual,First,998.0,67.1,5.0,2.0,Maruti,1316.0069999999998
5507,Maruti Dzire LDI,Pune,2017,48000,Diesel,Manual,First,1248.0,73.75,5.0,6.0,Maruti,1770.1719999999998
3623,Maruti Alto LXi,Hyderabad,2007,52195,Petrol,Manual,First,796.0,46.3,5.0,1.75,Maruti,1371.7109999999998
529,Toyota Fortuner 3.0 Diesel,Hyderabad,2010,100000,Diesel,Manual,First,2982.0,171.0,7.0,13.0,Toyota,716.795
3714,Toyota Innova 2.5 V Diesel 7-seater,Bangalore,2007,127079,Diesel,Manual,First,2494.0,102.0,7.0,6.99,Toyota,797.8240000000001
1269,Maruti Alto 800 2016-2019 CNG LXI,Mumbai,2018,10600,CNG,Manual,First,796.0,40.3,4.0,3.5,Maruti,1404.48
4281,Renault KWID RXT,Pune,2017,4700,Petrol,Manual,First,799.0,53.3,5.0,3.0,Renault,1752.5871
1394,BMW X1 sDrive20d,Bangalore,2013,49000,Diesel,Automatic,Second,1995.0,184.0,5.0,14.49,BMW,1062.7265
4009,Maruti Grand Vitara 2.4 MT,Mumbai,2017,25000,Petrol,Manual,First,2393.0,163.5,5.0,9.0,Maruti,724.1519999999999
1797,Toyota Etios Liva 1.2 VX Dual Tone,Coimbatore,2019,20877,Petrol,Manual,First,1197.0,78.9,5.0,7.27,Toyota,1264.4807999999998
2979,Maruti Swift VDi BSIII W/ ABS,Jaipur,2015,50000,Diesel,Manual,First,1248.0,75.0,5.0,5.7,Maruti,1109.474
1441,Toyota Innova 2.5 VX (Diesel) 8 Seater,Mumbai,2013,47234,Diesel,Manual,First,2494.0,100.6,8.0,9.35,Toyota,809.6667
5622,Maruti Baleno Zeta Automatic,Chennai,2016,35129,Petrol,Automatic,First,1197.0,83.1,5.0,7.0,Maruti,1490.0819999999999
5867,Skoda Superb L&K 2.0 TDI AT,Mumbai,2017,35000,Diesel,Automatic,First,1968.0,174.5,5.0,25.75,Skoda,1133.7827
3811,Honda Mobilio V i DTEC,Kolkata,2014,45000,Diesel,Manual,First,1498.0,98.6,7.0,5.0,Honda,1508.386
1273,Hyundai Grand i10 Sportz,Ahmedabad,2017,17125,Petrol,Manual,First,1197.0,82.0,5.0,5.4,Hyundai,1316.0069999999998
1712,Maruti Ritz LXi,Mumbai,2016,11000,Petrol,Manual,First,1197.0,85.8,5.0,3.95,Maruti,1288.155
955,Hyundai i20 1.2 Asta,Delhi,2013,71000,Petrol,Manual,First,1197.0,80.0,5.0,3.65,Hyundai,1183.71
5531,Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2011,144471,Diesel,Manual,First,2494.0,102.0,8.0,7.8,Toyota,797.8240000000001
4897,Ford Figo Diesel Titanium,Mumbai,2014,33000,Diesel,Manual,Second,1399.0,68.05,5.0,3.25,Ford,1246.6
5314,Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2018,32663,Diesel,Manual,First,1186.0,73.97,5.0,6.28,Hyundai,1495.92
403,Maruti Wagon R LXI BSIII,Pune,2013,53000,Petrol,Manual,First,1061.0,64.0,5.0,2.75,Maruti,974.8199999999999
2071,Chevrolet Beat LT,Pune,2011,65000,Petrol,Manual,Second,1199.0,79.4,5.0,2.5,Chevrolet,1295.118
5717,Maruti Wagon R LXI BS IV,Kolkata,2015,36428,Petrol,Manual,First,998.0,67.04,5.0,3.1,Maruti,1428.1113
1977,Renault Duster 110PS Diesel RxZ,Kochi,2013,63295,Diesel,Manual,First,1461.0,108.45,5.0,6.09,Renault,1184.8933
158,Honda Brio S MT,Kolkata,2013,33280,Petrol,Manual,First,1198.0,86.8,5.0,2.39,Honda,1350.822
3888,Honda Jazz 1.2 SV i VTEC,Kochi,2017,41981,Petrol,Manual,First,1199.0,88.7,5.0,6.14,Honda,1302.081
902,Audi A6 2011-2015 2.0 TDI,Hyderabad,2013,70181,Diesel,Automatic,First,1968.0,174.33,5.0,23.99,Audi,1101.9944
352,Maruti Alto K10 VXI,Pune,2017,30000,Petrol,Manual,First,998.0,67.1,5.0,3.75,Maruti,1675.9941
4130,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,2017,15731,Petrol,Manual,First,1591.0,121.3,5.0,12.49,Hyundai,1064.6426999999999
754,Mahindra XUV500 W8 2WD,Ahmedabad,2015,72007,Diesel,Manual,First,2179.0,140.0,7.0,9.9,Mahindra,941.183
2971,Hyundai EON Era Plus,Jaipur,2015,91000,Petrol,Manual,First,814.0,55.2,5.0,2.5,Hyundai,1469.193
5989,Audi A4 35 TDI Premium Plus,Coimbatore,2013,58629,Diesel,Automatic,Second,1968.0,187.74,5.0,16.52,Audi,1137.5225
2920,Toyota Innova Crysta 2.4 VX MT,Mumbai,2017,38000,Diesel,Manual,First,2393.0,147.8,7.0,17.65,Toyota,852.6744
311,Land Rover Range Rover HSE Dynamic,Delhi,2017,44000,Diesel,Automatic,First,2179.0,187.7,5.0,44.0,Land,791.5909999999999
661,Hyundai Grand i10 CRDi Sportz,Jaipur,2014,64000,Diesel,Manual,First,1120.0,70.0,5.0,4.15,Hyundai,1495.92
1989,Hyundai i20 1.4 CRDi Magna,Hyderabad,2012,71360,Diesel,Manual,First,1396.0,90.0,5.0,3.95,Hyundai,1365.0269999999998
3665,Tata Nano XTA,Coimbatore,2017,18351,Petrol,Automatic,First,624.0,37.48,4.0,3.41,Tata,1524.8969999999997
306,Mercedes-Benz GLA Class 200 CDI SPORT,Delhi,2015,48000,Diesel,Automatic,First,2143.0,136.0,5.0,20.26,Mercedes-Benz,1115.7069999999999
2335,Maruti Swift 1.3 VXi,Mumbai,2007,55000,Petrol,Manual,Second,,,5.0,1.75,Maruti,1121.0430000000001
2356,Mercedes-Benz New C-Class 220 CDI MT,Coimbatore,2008,50135,Diesel,Manual,First,2148.0,170.0,5.0,10.36,Mercedes-Benz,984.814
3702,Audi A4 2.0 TDI Multitronic,Delhi,2010,59000,Diesel,Automatic,First,1968.0,140.0,5.0,10.0,Audi,1031.5615
3804,Hyundai i20 Magna 1.4 CRDi (Diesel),Kolkata,2015,45000,Diesel,Manual,First,1396.0,88.76,5.0,3.45,Hyundai,1365.0269999999998
1927,Hyundai i10 Magna AT,Mumbai,2009,21000,Petrol,Automatic,First,1197.0,80.0,5.0,2.6,Hyundai,1336.896
3427,Ford Figo Diesel EXI,Hyderabad,2015,84000,Diesel,Manual,First,1399.0,68.05,5.0,3.8,Ford,1246.6
749,Land Rover Range Rover 3.0 D,Mumbai,2008,55001,Diesel,Automatic,Second,,,5.0,26.5,Land,0.0
3638,Honda CR-V Sport,Hyderabad,2010,67758,Petrol,Manual,First,2354.0,,5.0,9.5,Honda,752.004
4373,Toyota Innova Crysta 2.4 ZX MT,Ahmedabad,2016,54000,Diesel,Manual,First,2393.0,147.8,7.0,16.5,Toyota,852.6744
1266,Maruti Alto K10 2010-2014 VXI,Hyderabad,2012,46004,Petrol,Manual,First,998.0,67.1,5.0,2.4,Maruti,1456.6596
4562,Maruti Alto 800 2016-2019 LXI,Chennai,2016,61000,Petrol,Manual,First,796.0,47.3,5.0,2.9,Maruti,1719.8609999999999
5312,Audi Q5 30 TDI quattro Premium,Mumbai,2015,52000,Diesel,Automatic,First,1968.0,174.3,5.0,25.49,Audi,882.5928
3595,Maruti Wagon R LX DUO BSIII,Hyderabad,2007,65047,LPG,Manual,First,1061.0,57.5,5.0,1.95,Maruti,12871.2
2134,Toyota Fortuner 2.8 2WD AT,Pune,2017,29000,Diesel,Automatic,First,2755.0,174.5,7.0,31.0,Toyota,804.057
4109,Maruti Ciaz VXi Plus,Mumbai,2015,51579,Petrol,Manual,First,1373.0,91.1,5.0,5.95,Maruti,1443.4298999999999
514,Skoda Rapid 1.6 TDI Ambition,Pune,2013,64186,Diesel,Manual,First,1598.0,103.5,5.0,3.76,Skoda,1277.7649999999999
5375,Maruti Swift LDI,Jaipur,2015,39437,Diesel,Manual,First,1248.0,74.0,5.0,5.15,Maruti,1770.1719999999998
409,Audi Q3 35 TDI Quattro Premium,Kochi,2017,37542,Diesel,Automatic,First,1968.0,174.33,5.0,25.71,Audi,980.4509
5309,Chevrolet Aveo U-VA 1.2 LT,Pune,2009,75000,Petrol,Manual,Second,1150.0,76.0,5.0,1.0,Chevrolet,1023.5609999999999
5994,Honda City 1.5 E MT,Pune,2009,60000,Petrol,Manual,Third,1497.0,118.0,5.0,3.25,Honda,1183.71
5949,Chevrolet Beat LS,Kolkata,2013,25000,Petrol,Manual,First,1199.0,79.4,5.0,1.75,Chevrolet,1295.118
5205,Nissan Terrano XL Plus 85 PS,Kolkata,2014,40000,Diesel,Manual,First,1461.0,83.8,5.0,5.75,Nissan,1274.6485
207,Toyota Etios Liva GD SP,Delhi,2014,104000,Diesel,Manual,First,1364.0,67.06,5.0,3.0,Toyota,1470.3646999999999
458,BMW 3 Series Luxury Line,Bangalore,2016,19235,Diesel,Automatic,First,1995.0,190.0,5.0,36.5,BMW,1356.3008
2054,Maruti Ignis 1.2 Alpha,Mumbai,2017,1000,Petrol,Manual,First,1197.0,81.8,5.0,6.36,Maruti,1454.5707
2430,Hyundai i10 Magna,Kolkata,2007,71600,Petrol,Manual,Second,1197.0,78.9,5.0,2.0,Hyundai,1417.6668
250,Skoda Rapid Leisure 1.6 TDI MT,Kolkata,2012,55000,Diesel,Manual,First,1598.0,103.6,5.0,3.5,Skoda,1277.7649999999999
5130,Maruti Alto LXi,Kolkata,2008,42000,Petrol,Manual,First,796.0,46.3,5.0,1.09,Maruti,1371.7109999999998
1107,Honda Amaze EX i-Vtech,Kolkata,2014,48000,Petrol,Manual,First,1198.0,86.7,5.0,2.75,Honda,1253.34
4873,Maruti Baleno Alpha,Chennai,2016,16000,Petrol,Manual,First,1197.0,83.1,5.0,6.95,Maruti,1490.0819999999999
1713,Tata Nano Lx,Pune,2011,65000,Petrol,Manual,Second,624.0,35.0,4.0,0.44,Tata,1810.3799999999999
3911,Skoda Superb Style 1.8 TSI AT,Mumbai,2016,14500,Petrol,Automatic,First,1798.0,177.46,5.0,20.75,Skoda,1021.4721
715,BMW 3 Series 320d Corporate Edition,Kolkata,2013,38998,Diesel,Automatic,First,1995.0,181.0,4.0,17.0,BMW,1001.6431
552,Maruti Swift Dzire VXi,Pune,2010,109200,Petrol,Manual,Second,1298.0,85.8,5.0,2.2,Maruti,1218.5249999999999
1439,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Hyderabad,2012,131000,Diesel,Manual,First,2494.0,100.0,7.0,9.6,Toyota,809.6667
2270,Mini Cooper Countryman D High,Mumbai,2015,34000,Diesel,Automatic,First,1998.0,112.0,5.0,22.0,Mini,1483.454
3144,Volkswagen Jetta 2012-2014 1.4 TSI,Coimbatore,2018,37109,Petrol,Manual,First,1390.0,120.33,5.0,16.8,Volkswagen,1022.8646999999999
5746,Hyundai Santro Xing GLS,Mumbai,2009,42000,Petrol,Manual,First,1086.0,62.1,5.0,1.45,Hyundai,1247.7696
1925,Audi Q5 30 TDI quattro Premium Plus,Coimbatore,2015,42747,Diesel,Automatic,Second,1968.0,174.3,5.0,39.47,Audi,882.5928
634,Hyundai i20 Sportz Option,Delhi,2013,48454,Petrol,Manual,Second,1197.0,80.0,5.0,3.5,Hyundai,1183.71
316,Tata Indica Vista Aura 1.3 Quadrajet,Pune,2012,91183,Diesel,Manual,First,1248.0,75.0,5.0,2.85,Tata,1121.94
5651,Skoda Rapid Ultima 1.6 MPI Ambition Plus,Bangalore,2013,66700,Petrol,Manual,First,1598.0,103.5,5.0,4.0,Skoda,1044.4499999999998
427,Mini Cooper Convertible S,Mumbai,2014,11900,Petrol,Automatic,First,1998.0,189.08,4.0,28.5,Mini,1171.1766
4463,Hyundai Grand i10 1.2 Kappa Asta,Hyderabad,2017,22500,Petrol,Manual,First,1197.0,81.86,5.0,5.99,Hyundai,1316.0069999999998
105,Maruti Omni 5 Str STD,Coimbatore,2010,93850,Petrol,Manual,First,796.0,35.0,5.0,2.41,Maruti,974.8199999999999
3041,Maruti Ertiga VXI,Delhi,2014,17585,Petrol,Manual,First,1373.0,93.7,7.0,6.35,Maruti,1115.4725999999998
4238,Maruti Alto 800 2016-2019 VXI,Kolkata,2016,31006,Petrol,Manual,First,796.0,47.3,5.0,2.61,Maruti,1719.8609999999999
2169,Mahindra Scorpio SLE BSIII,Pune,2010,96813,Diesel,Manual,Second,2179.0,120.0,8.0,5.5,Mahindra,751.0765
1709,Maruti Swift VXI Optional,Kochi,2017,37124,Petrol,Manual,First,1197.0,81.8,5.0,5.44,Maruti,1420.4519999999998
89,Hyundai Santro Xing XO,Hyderabad,2007,73745,Petrol,Manual,First,1086.0,,5.0,2.1,Hyundai,1183.71
2241,Maruti Swift Dzire VXI,Coimbatore,2015,33195,Petrol,Manual,First,1197.0,85.8,5.0,6.26,Maruti,1329.933
3174,Hyundai Verna 1.6 SX,Kolkata,2011,34994,Diesel,Manual,First,1582.0,126.32,5.0,3.9,Hyundai,1391.2056
5885,Mercedes-Benz R-Class R350 4Matic Long,Pune,2010,93000,Petrol,Automatic,Second,3498.0,272.0,7.0,15.0,Mercedes-Benz,821.634
1949,Tata Sumo EX,Bangalore,2014,66000,Diesel,Manual,First,2956.0,83.8,7.0,4.45,Tata,953.649
4044,Volvo XC60 D5,Ahmedabad,2011,173000,Diesel,Automatic,First,2400.0,215.0,5.0,12.0,Volvo,841.4549999999999
2848,Maruti Wagon R LXI BS IV,Delhi,2014,65694,Petrol,Manual,First,998.0,67.1,5.0,3.25,Maruti,1316.0069999999998
1,Hyundai Creta 1.6 CRDi SX Option,Pune,2015,41000,Diesel,Manual,First,1582.0,126.2,5.0,12.5,Hyundai,1226.0311000000002
4337,Volkswagen Vento Petrol Highline AT,Kochi,2014,32283,Petrol,Automatic,Second,1598.0,103.6,5.0,5.41,Volkswagen,1002.6719999999999
935,Renault Duster 85PS Diesel RxL,Jaipur,2015,91000,Diesel,Manual,First,1461.0,83.8,5.0,5.75,Renault,1238.4971
5144,Hyundai i10 Sportz,Mumbai,2015,20000,Petrol,Manual,First,1197.0,78.9,5.0,3.75,Hyundai,1417.6668
2720,Honda Jazz 1.2 SV i VTEC,Bangalore,2015,23000,Petrol,Manual,First,1199.0,88.7,5.0,5.6,Honda,1302.081
591,Mahindra Quanto C2,Hyderabad,2013,80430,Diesel,Manual,Second,1493.0,100.0,7.0,3.3,Mahindra,1072.6993
4507,BMW 3 Series 320i,Pune,2009,40000,Petrol,Automatic,Second,1995.0,154.0,5.0,9.5,BMW,839.0415
2936,Toyota Etios Liva G,Chennai,2015,53713,Petrol,Manual,First,1197.0,78.9,5.0,4.2,Toyota,1233.1473
2448,Hyundai Xcent 1.2 VTVT S,Coimbatore,2015,65743,Petrol,Manual,First,1197.0,81.86,5.0,6.2,Hyundai,1402.3482
1576,Hyundai Grand i10 1.2 CRDi Sportz Option,Kolkata,2014,42277,Diesel,Manual,First,1186.0,73.97,5.0,3.85,Hyundai,1495.92
5015,Maruti Swift 1.3 VXi,Delhi,2006,63000,Petrol,Manual,First,,,5.0,1.6,Maruti,1121.0430000000001
213,Hyundai Creta 1.6 VTVT S,Delhi,2015,27057,Petrol,Manual,Second,1591.0,121.3,5.0,8.15,Hyundai,1064.6426999999999
778,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Bangalore,2015,76927,Diesel,Automatic,First,1968.0,174.33,5.0,22.75,Audi,980.4509
3496,Maruti Ertiga SHVS ZDI Plus,Jaipur,2016,50000,Diesel,Manual,First,1248.0,88.5,7.0,8.7,Maruti,1528.3316
4716,Toyota Etios VXD,Pune,2015,65000,Diesel,Manual,Second,1364.0,67.04,5.0,5.0,Toyota,1470.3646999999999
2043,Maruti Swift ZXI,Ahmedabad,2015,40000,Petrol,Manual,First,1197.0,81.8,5.0,5.9,Maruti,1420.4519999999998
5452,Honda City 1.5 S MT,Kolkata,2009,42000,Petrol,Manual,First,1497.0,118.0,5.0,2.3,Honda,1183.71
1567,Maruti Wagon R VXI BS IV,Kochi,2011,36411,Petrol,Manual,First,998.0,67.1,5.0,3.08,Maruti,1316.0069999999998
165,Toyota Fortuner 4x2 Manual,Mumbai,2012,131765,Diesel,Manual,First,2982.0,168.5,7.0,13.5,Toyota,810.29
3566,Hyundai i10 Asta Sunroof AT,Hyderabad,2013,89000,Petrol,Automatic,First,1197.0,80.0,5.0,4.19,Hyundai,1336.896
4601,BMW X1 sDrive 20d xLine,Coimbatore,2019,15456,Diesel,Automatic,First,1995.0,190.0,5.0,36.64,BMW,1288.9844
2013,Hyundai Grand i10 1.2 Kappa Magna AT,Kochi,2018,5354,Petrol,Automatic,First,1197.0,81.86,5.0,6.76,Hyundai,1316.0069999999998
273,Toyota Innova 2.5 G4 Diesel 7-seater,Pune,2016,47000,Diesel,Manual,First,2494.0,102.0,7.0,12.8,Toyota,797.8240000000001
3860,Hyundai Grand i10 Sportz,Coimbatore,2017,23540,Petrol,Manual,First,1197.0,82.0,5.0,6.02,Hyundai,1316.0069999999998
4167,Maruti Celerio VXI,Kochi,2017,3923,Petrol,Manual,First,998.0,67.04,5.0,5.2,Maruti,1608.453
5559,Hyundai Creta 1.6 SX Plus Petrol Automatic,Kochi,2018,32854,Petrol,Automatic,First,1591.0,121.3,5.0,12.6,Hyundai,905.1899999999999
3788,Maruti Alto LXi BSIII,Kochi,2012,14814,Petrol,Manual,Second,796.0,46.3,5.0,2.47,Maruti,1371.7109999999998
394,Maruti Wagon R VXI BS IV,Kolkata,2014,17400,Petrol,Manual,First,998.0,67.04,5.0,3.1,Maruti,1428.1113
583,BMW X1 sDrive 20d Sportline,Chennai,2016,21000,Diesel,Automatic,First,1995.0,184.0,5.0,33.0,BMW,1062.7265
5999,Tata Bolt Revotron XT,Chennai,2016,10000,Petrol,Manual,First,1193.0,88.7,5.0,4.0,Tata,1223.3990999999999
6008,Porsche Panamera Diesel,Hyderabad,2013,40000,Diesel,Automatic,Second,2967.0,300.0,4.0,45.0,Porsche,1112.5905
5756,Toyota Fortuner 4x2 AT,Delhi,2015,92000,Diesel,Automatic,First,2982.0,168.5,7.0,19.75,Toyota,782.2415
520,Maruti Celerio VXI,Jaipur,2014,56000,Petrol,Manual,First,998.0,67.04,5.0,2.79,Maruti,1608.453
1763,Chevrolet Cruze LTZ,Mumbai,2011,65000,Diesel,Manual,First,1998.0,163.7,5.0,4.55,Chevrolet,1115.7069999999999
1875,Toyota Innova 2.5 LE 2014 Diesel 7 Seater,Pune,2014,102418,Diesel,Manual,First,2494.0,100.6,7.0,10.1,Toyota,809.6667
3965,Honda Accord 2.4 AT,Mumbai,2011,87000,Petrol,Automatic,First,2354.0,177.6,5.0,5.4,Honda,814.6709999999999
3344,Hyundai EON 1.0 Magna Plus Option O,Kochi,2017,30711,Petrol,Manual,First,998.0,68.05,5.0,4.45,Hyundai,1413.489
2253,Maruti Swift LXI Option,Chennai,2015,29500,Petrol,Manual,First,1197.0,81.8,5.0,4.15,Maruti,1420.4519999999998
3224,Tata Sumo EX,Kolkata,2016,46300,Diesel,Manual,First,1948.0,83.1,7.0,4.85,Tata,876.9831
526,Maruti Swift VXI,Kochi,2019,20667,Petrol,Manual,First,1197.0,81.8,5.0,6.37,Maruti,1531.86
2946,Mahindra XUV500 W8 2WD,Coimbatore,2016,59711,Diesel,Manual,First,2179.0,140.0,7.0,13.28,Mahindra,941.183
3899,Audi A4 2.0 TDI,Bangalore,2013,76000,Diesel,Automatic,Second,1968.0,147.51,5.0,18.25,Audi,1031.5615
692,Hyundai i10 Sportz,Mumbai,2011,35000,Petrol,Manual,First,1197.0,78.9,5.0,2.75,Hyundai,1417.6668
5689,Maruti SX4 Vxi BSIV,Kochi,2010,69918,Petrol,Manual,First,1586.0,103.3,5.0,2.83,Maruti,1079.2649999999999
3633,BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,2016,76467,Diesel,Automatic,First,1995.0,190.0,5.0,30.45,BMW,1129.4196
1050,Ford EcoSport 1.5 Petrol Titanium Plus AT,Coimbatore,2018,18385,Petrol,Automatic,First,1497.0,121.36,5.0,12.41,Ford,1030.524
590,Renault Duster 85PS Diesel RxL,Ahmedabad,2014,55000,Diesel,Manual,First,1461.0,83.8,5.0,4.75,Renault,1274.6485
519,Hyundai Creta 1.6 SX,Chennai,2016,69434,Petrol,Manual,First,1591.0,121.3,5.0,8.0,Hyundai,1100.154
3380,Mitsubishi Outlander 2.4,Bangalore,2010,39525,Petrol,Automatic,First,2360.0,170.0,5.0,9.25,Mitsubishi,786.819
3676,Maruti Baleno Zeta Automatic,Pune,2016,27809,Petrol,Automatic,First,1197.0,83.1,5.0,6.41,Maruti,1490.0819999999999
5413,Maruti Ciaz 1.4 Delta,Coimbatore,2018,7784,Petrol,Manual,First,1373.0,91.1,5.0,8.76,Maruti,1443.4298999999999
1607,Hyundai i20 1.2 Sportz Option,Chennai,2011,32200,Petrol,Manual,Second,1197.0,80.0,5.0,3.25,Hyundai,1183.71
3610,Hyundai Creta 1.4 E Plus Diesel,Mumbai,2017,35000,Diesel,Manual,First,1396.0,88.7,5.0,9.9,Hyundai,1332.6154
5743,Hyundai Santa Fe 4WD AT,Coimbatore,2016,45794,Diesel,Automatic,First,2199.0,194.3,7.0,20.67,Hyundai,810.9132999999999
1809,Mercedes-Benz M-Class ML 350 CDI,Hyderabad,2012,83000,Diesel,Automatic,First,2987.0,254.8,5.0,36.0,Mercedes-Benz,731.7542
791,Maruti Wagon R VXI,Coimbatore,2015,72599,Petrol,Manual,First,998.0,67.04,5.0,4.32,Maruti,1566.675
792,Ford Endeavour XLT TDCi 4X2,Jaipur,2008,205000,Diesel,Manual,Second,2499.0,141.0,7.0,3.9,Ford,816.5229999999999
4938,Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2015,56238,Diesel,Automatic,First,4134.0,335.2,7.0,51.69,Audi,706.1989
1855,BMW 3 Series 320d,Ahmedabad,2011,100000,Diesel,Automatic,Second,1995.0,190.0,5.0,10.9,BMW,1414.2677
1980,Skoda Rapid 1.5 TDI AT Elegance,Kolkata,2015,45000,Diesel,Automatic,First,1498.0,103.52,5.0,4.25,Skoda,1350.0678
3233,Mercedes-Benz E-Class E250 CDI Avantgrade,Kochi,2015,59630,Diesel,Automatic,First,2143.0,201.1,5.0,23.41,Mercedes-Benz,810.29
3598,Hyundai Xcent 1.2 VTVT E Plus,Pune,2018,31000,Petrol,Manual,First,1197.0,81.86,5.0,5.0,Hyundai,1402.3482
933,Honda Amaze SX i-VTEC,Hyderabad,2016,33000,Petrol,Manual,First,1198.0,86.7,5.0,6.5,Honda,1239.414
3963,Mitsubishi Lancer 1.5 SFXi,Chennai,2001,104000,Petrol,Manual,Third,1468.0,85.8,5.0,1.0,Mitsubishi,953.9309999999999
5586,Audi Q5 2008-2012 2.0 TDI,Kochi,2013,12467,Diesel,Automatic,First,1968.0,167.6,5.0,25.64,Audi,797.8240000000001
4179,Maruti Ritz VDi,Chennai,2009,83000,Diesel,Manual,First,1248.0,73.94,5.0,2.95,Maruti,1446.0559999999998
4026,Maruti Alto K10 VXI,Jaipur,2016,51264,Petrol,Manual,First,998.0,67.1,5.0,3.2,Maruti,1675.9941
4116,Volkswagen Polo Petrol Comfortline 1.2L,Coimbatore,2016,28851,Petrol,Manual,First,1198.0,73.9,5.0,6.18,Volkswagen,1146.8060999999998
988,Toyota Corolla H4,Bangalore,2005,67000,Petrol,Automatic,Second,1794.0,125.0,5.0,2.45,Toyota,786.819
6016,Mahindra Xylo D4 BSIV,Jaipur,2012,55000,Diesel,Manual,Second,2498.0,112.0,8.0,2.9,Mahindra,872.62
3453,BMW 5 Series 2003-2012 530d,Coimbatore,2016,18090,Diesel,Automatic,First,2993.0,258.0,5.0,45.73,BMW,1009.746
5491,Volkswagen Polo 1.2 MPI Highline,Delhi,2016,29754,Petrol,Manual,First,1199.0,74.0,5.0,5.3,Volkswagen,1128.0059999999999
3778,Hyundai Verna CRDi,Hyderabad,2008,90000,Diesel,Manual,Second,1493.0,110.0,5.0,2.25,Hyundai,1047.144
5040,Maruti Versa DX2 BS II,Mumbai,2003,62000,Petrol,Manual,Second,1298.0,83.1,8.0,1.25,Maruti,786.819
3093,Audi A7 2011-2015 Sportback,Kolkata,2012,24720,Diesel,Automatic,Second,2967.0,241.4,5.0,28.0,Audi,0.0
3155,Maruti Omni 8 Seater BSII,Jaipur,2012,65000,Petrol,Manual,First,796.0,35.0,8.0,1.55,Maruti,1371.7109999999998
3201,Honda City i VTEC SV,Kochi,2017,38424,Petrol,Manual,First,1497.0,117.3,5.0,7.51,Honda,1239.414
4850,BMW X1 sDrive20d,Ahmedabad,2012,94000,Diesel,Automatic,First,1995.0,184.0,5.0,12.5,BMW,1062.7265
1098,Maruti Wagon R VXI,Kolkata,2015,14000,Petrol,Manual,First,998.0,67.1,5.0,2.8,Maruti,1316.0069999999998
4990,Maruti Swift Dzire VDI,Pune,2015,131000,Diesel,Manual,First,1248.0,74.0,5.0,3.6,Maruti,1657.3546999999999
2844,Maruti Wagon R LX BSIII,Pune,2007,90000,Petrol,Manual,Second,1061.0,64.0,5.0,1.24,Maruti,1204.599
886,Audi TT 40 TFSI,Kolkata,2012,7000,Petrol,Automatic,First,1984.0,226.6,4.0,35.0,Audi,997.7978999999999
5937,Mahindra Scorpio VLX 2WD Airbag BSIII,Bangalore,2011,73000,Diesel,Manual,First,2179.0,120.0,8.0,6.4,Mahindra,751.0765
4919,Hyundai Verna 1.6 SX VTVT (O),Kochi,2017,19387,Petrol,Manual,First,1591.0,121.3,5.0,8.42,Hyundai,1190.673
515,Renault Duster 110PS Diesel RxZ,Coimbatore,2015,76427,Diesel,Manual,First,1461.0,108.45,5.0,8.58,Renault,1184.8933
